"nomAlgo","k","dynamique","filePriorite","score","temps","nbVilles","contrainteAccessibilite"
"algorithmeParSoustraction",null,false,false,0.324,0.262,68,"true"
"algorithmeParSoustraction",null,true,false,0.324,0.240,68,"true"
"algorithmeApproximationNaif",100,false,false,0.507,0.045,69,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.594,0.137,69,"true"
"algorithmeFilePriorite",null,false,true,0.435,0.089,69,"true"
"algorithmeParSoustraction",null,true,true,0.304,0.299,69,"true"
"algorithmeParSoustraction",null,false,false,0.333,0.193,69,"true"
"algorithmeParSoustraction",null,true,false,0.333,0.184,69,"true"
"algorithmeApproximationNaif",100,false,false,0.414,0.048,70,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.471,0.072,70,"true"
"algorithmeFilePriorite",null,false,true,0.314,0.154,70,"true"
"algorithmeParSoustraction",null,true,true,0.214,0.303,70,"true"
"algorithmeParSoustraction",null,false,false,0.214,0.231,70,"true"
"algorithmeParSoustraction",null,true,false,0.214,0.305,70,"true"
"algorithmeApproximationNaif",100,false,false,0.634,0.131,71,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.521,0.211,71,"true"
"algorithmeFilePriorite",null,false,true,0.451,0.198,71,"true"
"algorithmeParSoustraction",null,true,true,0.225,0.281,71,"true"
"algorithmeParSoustraction",null,false,false,0.225,0.302,71,"true"
"algorithmeParSoustraction",null,true,false,0.225,0.372,71,"true"
"algorithmeApproximationNaif",100,false,false,0.583,0.036,72,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.514,0.161,72,"true"
"algorithmeFilePriorite",null,false,true,0.194,0.148,72,"true"
"algorithmeParSoustraction",null,true,true,0.167,0.255,72,"true"
"algorithmeParSoustraction",null,false,false,0.167,4.997,72,"true"
"algorithmeParSoustraction",null,true,false,0.167,4.941,72,"true"
"algorithmeApproximationNaif",100,false,false,0.575,0.049,73,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.562,0.121,73,"true"
"algorithmeFilePriorite",null,false,true,0.575,0.151,73,"true"
"algorithmeParSoustraction",null,true,true,0.288,0.375,73,"true"
"algorithmeParSoustraction",null,false,false,0.288,0.461,73,"true"
"algorithmeParSoustraction",null,true,false,0.288,0.885,73,"true"
"algorithmeApproximationNaif",100,false,false,0.649,0.044,74,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.581,0.174,74,"true"
"algorithmeFilePriorite",null,false,true,0.568,0.131,74,"true"
"algorithmeParSoustraction",null,true,true,0.284,0.200,74,"true"
"algorithmeParSoustraction",null,false,false,0.284,0.260,74,"true"
"algorithmeParSoustraction",null,true,false,0.284,0.251,74,"true"
"algorithmeApproximationNaif",100,false,false,0.533,0.052,75,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.560,0.101,75,"true"
"algorithmeFilePriorite",null,false,true,0.627,0.126,75,"true"
"algorithmeParSoustraction",null,true,true,0.307,0.216,75,"true"
"algorithmeParSoustraction",null,false,false,0.293,0.236,75,"true"
"algorithmeParSoustraction",null,true,false,0.293,0.225,75,"true"
"algorithmeApproximationNaif",100,false,false,0.526,0.067,76,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.592,0.147,76,"true"
"algorithmeFilePriorite",null,false,true,0.526,0.129,76,"true"
"algorithmeParSoustraction",null,true,true,0.289,0.226,76,"true"
"algorithmeParSoustraction",null,false,false,0.289,0.269,76,"true"
"algorithmeParSoustraction",null,true,false,0.289,1.042,76,"true"
"algorithmeApproximationNaif",100,false,false,0.506,0.055,77,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.532,0.095,77,"true"
"algorithmeFilePriorite",null,false,true,0.403,0.164,77,"true"
"algorithmeParSoustraction",null,true,true,0.182,0.261,77,"true"
"algorithmeParSoustraction",null,false,false,0.182,0.236,77,"true"
"algorithmeParSoustraction",null,true,false,0.182,0.224,77,"true"
"algorithmeApproximationNaif",100,false,false,0.551,0.115,78,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.577,0.243,78,"true"
"algorithmeFilePriorite",null,false,true,0.346,0.359,78,"true"
"algorithmeParSoustraction",null,true,true,0.192,2.481,78,"true"
"algorithmeParSoustraction",null,false,false,0.205,1.034,78,"true"
"algorithmeParSoustraction",null,true,false,0.205,2.253,78,"true"
"algorithmeApproximationNaif",100,false,false,0.557,0.056,79,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.671,0.110,79,"true"
"algorithmeFilePriorite",null,false,true,0.595,0.227,79,"true"
"algorithmeParSoustraction",null,true,true,0.228,0.509,79,"true"
"algorithmeParSoustraction",null,false,false,0.241,0.526,79,"true"
"algorithmeParSoustraction",null,true,false,0.228,0.685,79,"true"
"algorithmeApproximationNaif",100,false,false,0.525,0.054,80,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.588,0.068,80,"true"
"algorithmeFilePriorite",null,false,true,0.750,0.159,80,"true"
"algorithmeParSoustraction",null,true,true,0.238,0.339,80,"true"
"algorithmeParSoustraction",null,false,false,0.238,0.640,80,"true"
"algorithmeParSoustraction",null,true,false,0.238,1.541,80,"true"
"algorithmeApproximationNaif",100,false,false,0.457,0.049,81,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.580,0.076,81,"true"
"algorithmeFilePriorite",null,false,true,0.469,0.190,81,"true"
"algorithmeParSoustraction",null,true,true,0.222,0.217,81,"true"
"algorithmeParSoustraction",null,false,false,0.210,0.245,81,"true"
"algorithmeParSoustraction",null,true,false,0.210,0.241,81,"true"
"algorithmeApproximationNaif",100,false,false,0.549,0.047,82,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.634,0.160,82,"true"
"algorithmeFilePriorite",null,false,true,0.439,0.155,82,"true"
"algorithmeParSoustraction",null,true,true,0.220,0.153,82,"true"
"algorithmeParSoustraction",null,false,false,0.207,0.178,82,"true"
"algorithmeParSoustraction",null,true,false,0.207,0.171,82,"true"
"algorithmeApproximationNaif",100,false,false,0.627,0.039,83,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.627,0.082,83,"true"
"algorithmeFilePriorite",null,false,true,0.602,0.140,83,"true"
"algorithmeParSoustraction",null,true,true,0.337,0.250,83,"true"
"algorithmeParSoustraction",null,false,false,0.301,0.357,83,"true"
"algorithmeParSoustraction",null,true,false,0.301,0.571,83,"true"
"algorithmeApproximationNaif",100,false,false,0.560,0.054,84,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.619,0.115,84,"true"
"algorithmeFilePriorite",null,false,true,0.476,0.141,84,"true"
"algorithmeParSoustraction",null,true,true,0.226,0.214,84,"true"
"algorithmeParSoustraction",null,false,false,0.226,0.224,84,"true"
"algorithmeParSoustraction",null,true,false,0.226,0.205,84,"true"
"algorithmeApproximationNaif",100,false,false,0.600,0.048,85,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.588,0.106,85,"true"
"algorithmeFilePriorite",null,false,true,0.494,0.182,85,"true"
"algorithmeParSoustraction",null,true,true,0.282,0.233,85,"true"
"algorithmeParSoustraction",null,false,false,0.282,0.225,85,"true"
"algorithmeParSoustraction",null,true,false,0.282,0.405,85,"true"
"algorithmeApproximationNaif",100,false,false,0.651,0.058,86,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.605,0.243,86,"true"
"algorithmeFilePriorite",null,false,true,0.337,0.142,86,"true"
"algorithmeParSoustraction",null,true,true,0.256,0.278,86,"true"
"algorithmeParSoustraction",null,false,false,0.256,0.583,86,"true"
"algorithmeParSoustraction",null,true,false,0.256,0.781,86,"true"
"algorithmeApproximationNaif",100,false,false,0.632,0.045,87,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.552,0.155,87,"true"
"algorithmeFilePriorite",null,false,true,0.299,0.118,87,"true"
"algorithmeParSoustraction",null,true,true,0.276,0.158,87,"true"
"algorithmeParSoustraction",null,false,false,0.287,0.241,87,"true"
"algorithmeParSoustraction",null,true,false,0.287,0.227,87,"true"
"algorithmeApproximationNaif",100,false,false,0.545,0.049,88,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.489,0.103,88,"true"
"algorithmeFilePriorite",null,false,true,0.307,0.176,88,"true"
"algorithmeParSoustraction",null,true,true,0.216,0.344,88,"true"
"algorithmeParSoustraction",null,false,false,0.250,0.226,88,"true"
"algorithmeParSoustraction",null,true,false,0.193,0.459,88,"true"
"algorithmeApproximationNaif",100,false,false,0.629,0.097,89,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.596,0.285,89,"true"
"algorithmeFilePriorite",null,false,true,0.596,0.317,89,"true"
"algorithmeParSoustraction",null,true,true,0.281,0.454,89,"true"
"algorithmeParSoustraction",null,false,false,0.270,0.396,89,"true"
"algorithmeParSoustraction",null,true,false,0.270,0.256,89,"true"
"algorithmeApproximationNaif",100,false,false,0.644,0.050,90,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.589,0.186,90,"true"
"algorithmeFilePriorite",null,false,true,0.378,0.133,90,"true"
"algorithmeParSoustraction",null,true,true,0.256,0.201,90,"true"
"algorithmeParSoustraction",null,false,false,0.256,0.348,90,"true"
"algorithmeParSoustraction",null,true,false,0.256,0.282,90,"true"
"algorithmeApproximationNaif",100,false,false,0.582,0.056,91,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.637,0.091,91,"true"
"algorithmeFilePriorite",null,false,true,0.725,0.172,91,"true"
"algorithmeParSoustraction",null,true,true,0.264,0.210,91,"true"
"algorithmeParSoustraction",null,false,false,0.275,0.291,91,"true"
"algorithmeParSoustraction",null,true,false,0.264,0.319,91,"true"
"algorithmeApproximationNaif",100,false,false,0.652,0.056,92,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.576,0.153,92,"true"
"algorithmeFilePriorite",null,false,true,0.620,0.178,92,"true"
"algorithmeParSoustraction",null,true,true,0.217,0.862,92,"true"
"algorithmeParSoustraction",null,false,false,0.217,1.013,92,"true"
"algorithmeParSoustraction",null,true,false,0.217,0.962,92,"true"
"algorithmeApproximationNaif",100,false,false,0.570,0.049,93,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.559,0.138,93,"true"
"algorithmeFilePriorite",null,false,true,0.409,0.300,93,"true"
"algorithmeParSoustraction",null,true,true,0.161,0.374,93,"true"
"algorithmeParSoustraction",null,false,false,0.151,0.293,93,"true"
"algorithmeParSoustraction",null,true,false,0.151,0.262,93,"true"
"algorithmeApproximationNaif",100,false,false,0.564,0.055,94,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.574,0.102,94,"true"
"algorithmeFilePriorite",null,false,true,0.383,0.178,94,"true"
"algorithmeParSoustraction",null,true,true,0.298,0.241,94,"true"
"algorithmeParSoustraction",null,false,false,0.223,0.336,94,"true"
"algorithmeParSoustraction",null,true,false,0.223,0.392,94,"true"
"algorithmeApproximationNaif",100,false,false,0.579,0.058,95,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.537,0.255,95,"true"
"algorithmeFilePriorite",null,false,true,0.326,0.153,95,"true"
"algorithmeParSoustraction",null,true,true,0.242,0.253,95,"true"
"algorithmeParSoustraction",null,false,false,0.284,0.231,95,"true"
"algorithmeParSoustraction",null,true,false,0.284,0.230,95,"true"
"algorithmeApproximationNaif",100,false,false,0.563,0.075,96,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.510,0.236,96,"true"
"algorithmeFilePriorite",null,false,true,0.396,0.172,96,"true"
"algorithmeParSoustraction",null,true,true,0.271,0.214,96,"true"
"algorithmeParSoustraction",null,false,false,0.271,0.372,96,"true"
"algorithmeParSoustraction",null,true,false,0.271,0.345,96,"true"
"algorithmeApproximationNaif",100,false,false,0.608,0.053,97,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.598,0.106,97,"true"
"algorithmeFilePriorite",null,false,true,0.412,0.187,97,"true"
"algorithmeParSoustraction",null,true,true,0.227,0.258,97,"true"
"algorithmeParSoustraction",null,false,false,0.237,0.255,97,"true"
"algorithmeParSoustraction",null,true,false,0.216,0.770,97,"true"
"algorithmeApproximationNaif",100,false,false,0.602,0.058,98,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.612,0.115,98,"true"
"algorithmeFilePriorite",null,false,true,0.541,0.143,98,"true"
"algorithmeParSoustraction",null,true,true,0.265,0.229,98,"true"
"algorithmeParSoustraction",null,false,false,0.265,0.235,98,"true"
"algorithmeParSoustraction",null,true,false,0.265,0.219,98,"true"
"algorithmeApproximationNaif",100,false,false,0.586,0.058,99,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.576,0.281,99,"true"
"algorithmeFilePriorite",null,false,true,0.515,0.217,99,"true"
"algorithmeParSoustraction",null,true,true,0.202,0.245,99,"true"
"algorithmeParSoustraction",null,false,false,0.212,0.427,99,"true"
"algorithmeParSoustraction",null,true,false,0.192,1.038,99,"true"
"algorithmeApproximationNaif",100,false,false,0.600,0.050,100,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.640,0.094,100,"true"
"algorithmeFilePriorite",null,false,true,0.470,0.158,100,"true"
"algorithmeParSoustraction",null,true,true,0.290,0.227,100,"true"
"algorithmeParSoustraction",null,false,false,0.280,0.308,100,"true"
"algorithmeParSoustraction",null,true,false,0.280,0.289,100,"true"
"algorithmeApproximationNaif",100,false,false,0.653,0.048,101,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.535,0.120,101,"true"
"algorithmeFilePriorite",null,false,true,0.455,0.174,101,"true"
"algorithmeParSoustraction",null,true,true,0.208,0.443,101,"true"
"algorithmeParSoustraction",null,false,false,0.228,0.479,101,"true"
"algorithmeParSoustraction",null,true,false,0.228,0.680,101,"true"
"algorithmeApproximationNaif",100,false,false,0.578,0.100,102,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.549,0.194,102,"true"
"algorithmeFilePriorite",null,false,true,0.647,0.203,102,"true"
"algorithmeParSoustraction",null,true,true,0.206,0.289,102,"true"
"algorithmeParSoustraction",null,false,false,0.255,0.263,102,"true"
"algorithmeParSoustraction",null,true,false,0.255,0.261,102,"true"
"algorithmeApproximationNaif",100,false,false,0.592,0.060,103,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.524,0.121,103,"true"
"algorithmeFilePriorite",null,false,true,0.689,0.222,103,"true"
"algorithmeParSoustraction",null,true,true,0.252,0.303,103,"true"
"algorithmeParSoustraction",null,false,false,0.252,0.688,103,"true"
"algorithmeParSoustraction",null,true,false,0.252,0.686,103,"true"
"algorithmeApproximationNaif",100,false,false,0.606,0.051,104,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.683,0.159,104,"true"
"algorithmeFilePriorite",null,false,true,0.548,0.140,104,"true"
"algorithmeParSoustraction",null,true,true,0.298,0.225,104,"true"
"algorithmeParSoustraction",null,false,false,0.308,0.240,104,"true"
"algorithmeParSoustraction",null,true,false,0.308,1.198,104,"true"
"algorithmeApproximationNaif",100,false,false,0.610,0.069,105,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.629,0.085,105,"true"
"algorithmeFilePriorite",null,false,true,0.562,0.165,105,"true"
"algorithmeParSoustraction",null,true,true,0.286,0.253,105,"true"
"algorithmeParSoustraction",null,false,false,0.286,0.354,105,"true"
"algorithmeParSoustraction",null,true,false,0.286,0.315,105,"true"
"algorithmeApproximationNaif",100,false,false,0.623,0.066,106,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.557,0.274,106,"true"
"algorithmeFilePriorite",null,false,true,0.538,0.233,106,"true"
"algorithmeParSoustraction",null,true,true,0.264,0.297,106,"true"
"algorithmeParSoustraction",null,false,false,0.264,0.404,106,"true"
"algorithmeParSoustraction",null,true,false,0.264,0.434,106,"true"
"algorithmeApproximationNaif",100,false,false,0.617,0.060,107,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.645,0.201,107,"true"
"algorithmeFilePriorite",null,false,true,0.477,0.190,107,"true"
"algorithmeParSoustraction",null,true,true,0.224,0.244,107,"true"
"algorithmeParSoustraction",null,false,false,0.243,0.450,107,"true"
"algorithmeParSoustraction",null,true,false,0.243,0.421,107,"true"
"algorithmeApproximationNaif",100,false,false,0.602,0.078,108,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.556,0.162,108,"true"
"algorithmeFilePriorite",null,false,true,0.602,0.247,108,"true"
"algorithmeParSoustraction",null,true,true,0.241,0.312,108,"true"
"algorithmeParSoustraction",null,false,false,0.241,0.274,108,"true"
"algorithmeParSoustraction",null,true,false,0.241,0.281,108,"true"
"algorithmeApproximationNaif",100,false,false,0.661,0.035,109,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.569,0.114,109,"true"
"algorithmeFilePriorite",null,false,true,0.330,0.232,109,"true"
"algorithmeParSoustraction",null,true,true,0.202,8.633,109,"true"
"algorithmeParSoustraction",null,false,false,0.229,0.562,109,"true"
"algorithmeParSoustraction",null,true,false,0.202,15.324,109,"true"
"algorithmeApproximationNaif",100,false,false,0.600,0.048,110,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.564,0.109,110,"true"
"algorithmeFilePriorite",null,false,true,0.400,0.161,110,"true"
"algorithmeParSoustraction",null,true,true,0.282,0.331,110,"true"
"algorithmeParSoustraction",null,false,false,0.282,0.288,110,"true"
"algorithmeParSoustraction",null,true,false,0.282,0.327,110,"true"
"algorithmeApproximationNaif",100,false,false,0.477,0.042,111,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.586,0.107,111,"true"
"algorithmeFilePriorite",null,false,true,0.577,0.312,111,"true"
"algorithmeParSoustraction",null,true,true,0.198,0.892,111,"true"
"algorithmeParSoustraction",null,false,false,0.180,1.358,111,"true"
"algorithmeParSoustraction",null,true,false,0.180,1.596,111,"true"
"algorithmeApproximationNaif",100,false,false,0.643,0.038,112,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.545,0.080,112,"true"
"algorithmeFilePriorite",null,false,true,0.384,0.249,112,"true"
"algorithmeParSoustraction",null,true,true,0.214,0.738,112,"true"
"algorithmeParSoustraction",null,false,false,0.214,0.555,112,"true"
"algorithmeParSoustraction",null,true,false,0.214,0.945,112,"true"
"algorithmeApproximationNaif",100,false,false,0.611,0.038,113,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.496,0.192,113,"true"
"algorithmeFilePriorite",null,false,true,0.416,0.285,113,"true"
"algorithmeParSoustraction",null,true,true,0.230,0.238,113,"true"
"algorithmeParSoustraction",null,false,false,0.248,0.285,113,"true"
"algorithmeParSoustraction",null,true,false,0.248,0.264,113,"true"
"algorithmeApproximationNaif",100,false,false,0.570,0.049,114,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.623,0.076,114,"true"
"algorithmeFilePriorite",null,false,true,0.623,0.201,114,"true"
"algorithmeParSoustraction",null,true,true,0.246,0.256,114,"true"
"algorithmeParSoustraction",null,false,false,0.237,0.326,114,"true"
"algorithmeParSoustraction",null,true,false,0.237,0.310,114,"true"
"algorithmeApproximationNaif",100,false,false,0.557,0.046,115,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.522,0.159,115,"true"
"algorithmeFilePriorite",null,false,true,0.539,0.299,115,"true"
"algorithmeParSoustraction",null,true,true,0.191,0.403,115,"true"
"algorithmeParSoustraction",null,false,false,0.191,0.696,115,"true"
"algorithmeParSoustraction",null,true,false,0.191,0.609,115,"true"
"algorithmeApproximationNaif",100,false,false,0.698,0.042,116,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.552,0.269,116,"true"
"algorithmeFilePriorite",null,false,true,0.500,0.154,116,"true"
"algorithmeParSoustraction",null,true,true,0.250,0.303,116,"true"
"algorithmeParSoustraction",null,false,false,0.259,0.387,116,"true"
"algorithmeParSoustraction",null,true,false,0.259,1.815,116,"true"
"algorithmeApproximationNaif",100,false,false,0.556,0.051,117,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.632,0.151,117,"true"
"algorithmeFilePriorite",null,false,true,0.641,0.145,117,"true"
"algorithmeParSoustraction",null,true,true,0.248,0.556,117,"true"
"algorithmeParSoustraction",null,false,false,0.274,0.350,117,"true"
"algorithmeParSoustraction",null,true,false,0.274,0.334,117,"true"
"algorithmeApproximationNaif",100,false,false,0.525,0.065,118,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.534,0.075,118,"true"
"algorithmeFilePriorite",null,false,true,0.525,0.205,118,"true"
"algorithmeParSoustraction",null,true,true,0.186,1.156,118,"true"
"algorithmeParSoustraction",null,false,false,0.186,0.431,118,"true"
"algorithmeParSoustraction",null,true,false,0.186,0.727,118,"true"
"algorithmeApproximationNaif",100,false,false,0.613,0.042,119,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.538,0.165,119,"true"
"algorithmeFilePriorite",null,false,true,0.345,0.139,119,"true"
"algorithmeParSoustraction",null,true,true,0.269,0.240,119,"true"
"algorithmeParSoustraction",null,false,false,0.269,0.312,119,"true"
"algorithmeParSoustraction",null,true,false,0.269,0.342,119,"true"
"algorithmeApproximationNaif",100,false,false,0.600,0.048,120,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.617,0.123,120,"true"
"algorithmeFilePriorite",null,false,true,0.458,0.132,120,"true"
"algorithmeParSoustraction",null,true,true,0.275,0.258,120,"true"
"algorithmeParSoustraction",null,false,false,0.267,0.372,120,"true"
"algorithmeParSoustraction",null,true,false,0.267,0.465,120,"true"
"algorithmeApproximationNaif",100,false,false,0.579,0.050,121,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.595,0.120,121,"true"
"algorithmeFilePriorite",null,false,true,0.471,0.187,121,"true"
"algorithmeParSoustraction",null,true,true,0.256,0.457,121,"true"
"algorithmeParSoustraction",null,false,false,0.264,0.770,121,"true"
"algorithmeParSoustraction",null,true,false,0.264,0.773,121,"true"
"algorithmeApproximationNaif",100,false,false,0.541,0.048,122,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.566,0.119,122,"true"
"algorithmeFilePriorite",null,false,true,0.533,0.206,122,"true"
"algorithmeParSoustraction",null,true,true,0.180,0.498,122,"true"
"algorithmeParSoustraction",null,false,false,0.180,0.898,122,"true"
"algorithmeParSoustraction",null,true,false,0.180,0.875,122,"true"
"algorithmeApproximationNaif",100,false,false,0.626,0.046,123,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.545,0.244,123,"true"
"algorithmeFilePriorite",null,false,true,0.285,0.321,123,"true"
"algorithmeParSoustraction",null,true,true,0.146,0.997,123,"true"
"algorithmeParSoustraction",null,false,false,0.146,1.447,123,"true"
"algorithmeParSoustraction",null,true,false,0.146,1.611,123,"true"
"algorithmeApproximationNaif",100,false,false,0.677,0.039,124,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.597,0.320,124,"true"
"algorithmeFilePriorite",null,false,true,0.500,0.191,124,"true"
"algorithmeParSoustraction",null,true,true,0.242,0.316,124,"true"
"algorithmeParSoustraction",null,false,false,0.258,0.438,124,"true"
"algorithmeParSoustraction",null,true,false,0.258,0.410,124,"true"
"algorithmeApproximationNaif",100,false,false,0.496,0.044,125,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.560,0.155,125,"true"
"algorithmeFilePriorite",null,false,true,0.624,0.264,125,"true"
"algorithmeParSoustraction",null,true,true,0.176,0.691,125,"true"
"algorithmeParSoustraction",null,false,false,0.176,0.791,125,"true"
"algorithmeParSoustraction",null,true,false,0.176,1.553,125,"true"
"algorithmeApproximationNaif",100,false,false,0.619,0.040,126,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.611,0.166,126,"true"
"algorithmeFilePriorite",null,false,true,0.460,0.206,126,"true"
"algorithmeParSoustraction",null,true,true,0.262,0.286,126,"true"
"algorithmeParSoustraction",null,false,false,0.254,0.477,126,"true"
"algorithmeParSoustraction",null,true,false,0.254,0.904,126,"true"
"algorithmeApproximationNaif",100,false,false,0.606,0.041,127,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.488,0.211,127,"true"
"algorithmeFilePriorite",null,false,true,0.772,0.269,127,"true"
"algorithmeParSoustraction",null,true,true,0.205,0.951,127,"true"
"algorithmeParSoustraction",null,false,false,0.205,0.683,127,"true"
"algorithmeParSoustraction",null,true,false,0.205,1.012,127,"true"
"algorithmeApproximationNaif",100,false,false,0.539,0.040,128,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.531,0.081,128,"true"
"algorithmeFilePriorite",null,false,true,0.758,0.261,128,"true"
"algorithmeParSoustraction",null,true,true,0.219,1.017,128,"true"
"algorithmeParSoustraction",null,false,false,0.227,0.541,128,"true"
"algorithmeParSoustraction",null,true,false,0.219,4.410,128,"true"
"algorithmeApproximationNaif",100,false,false,0.620,0.047,129,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.550,0.344,129,"true"
"algorithmeFilePriorite",null,false,true,0.837,0.177,129,"true"
"algorithmeParSoustraction",null,true,true,0.248,0.273,129,"true"
"algorithmeParSoustraction",null,false,false,0.271,0.299,129,"true"
"algorithmeParSoustraction",null,true,false,0.248,2.570,129,"true"
"algorithmeApproximationNaif",100,false,false,0.631,0.040,130,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.615,0.182,130,"true"
"algorithmeFilePriorite",null,false,true,0.462,0.297,130,"true"
"algorithmeParSoustraction",null,true,true,0.169,0.395,130,"true"
"algorithmeParSoustraction",null,false,false,0.169,0.455,130,"true"
"algorithmeParSoustraction",null,true,false,0.169,0.448,130,"true"
"algorithmeApproximationNaif",100,false,false,0.611,0.046,131,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.588,0.154,131,"true"
"algorithmeFilePriorite",null,false,true,0.557,0.235,131,"true"
"algorithmeParSoustraction",null,true,true,0.191,0.500,131,"true"
"algorithmeParSoustraction",null,false,false,0.191,1.294,131,"true"
"algorithmeParSoustraction",null,true,false,0.191,1.216,131,"true"
"algorithmeApproximationNaif",100,false,false,0.652,0.046,132,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.523,0.154,132,"true"
"algorithmeFilePriorite",null,false,true,0.727,0.292,132,"true"
"algorithmeParSoustraction",null,true,true,0.197,1.102,132,"true"
"algorithmeParSoustraction",null,false,false,0.205,0.409,132,"true"
"algorithmeParSoustraction",null,true,false,0.205,0.375,132,"true"
"algorithmeApproximationNaif",100,false,false,0.624,0.052,133,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.586,0.175,133,"true"
"algorithmeFilePriorite",null,false,true,0.496,0.142,133,"true"
"algorithmeParSoustraction",null,true,true,0.241,0.328,133,"true"
"algorithmeParSoustraction",null,false,false,0.271,0.450,133,"true"
"algorithmeParSoustraction",null,true,false,0.256,0.728,133,"true"
"algorithmeApproximationNaif",100,false,false,0.619,0.045,134,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.634,0.080,134,"true"
"algorithmeFilePriorite",null,false,true,0.612,0.167,134,"true"
"algorithmeParSoustraction",null,true,true,0.254,0.288,134,"true"
"algorithmeParSoustraction",null,false,false,0.299,0.497,134,"true"
"algorithmeParSoustraction",null,true,false,0.254,1.200,134,"true"
"algorithmeApproximationNaif",100,false,false,0.593,0.043,135,"true"
"algorithmeApproximationUnPeuMoinsNaif",100,false,false,0.556,0.093,135,"true"
